step_n,E_lj,E_elec,E_total
39300,0.27378917127075686,-2102.862193832167,-2102.5884046608962
39400,0.5504718205263771,-2102.6676164640876,-2102.117144643561
39500,0.6665340434471066,-2101.681880792913,-2101.015346749466
39600,0.9633997561525672,-2116.8308865519416,-2115.867486795789
39700,2.131379950136135,-2123.9410675207127,-2121.8096875705764
39800,1.1242838843147647,-2116.954409440919,-2115.830125556604
39900,-0.6103840131687575,-2104.141477966314,-2104.751861979483
40000,3.2949006873385898,-2094.044889394526,-2090.749988707187
40100,5.103937595281119,-2097.4044677610473,-2092.3005301657663
40200,-0.8470517361482148,-2095.3856025442055,-2096.232654280354
40300,3.892575246629248,-2117.974377378376,-2114.081802131747
40400,1.5896069877719272,-2108.7325548274866,-2107.142947839715
40500,0.31863473992391445,-2101.316677687887,-2100.9980429479633
40600,-0.37364419772220825,-2118.1847037138746,-2118.5583479115967
40700,5.78973287912456,-2113.553338361714,-2107.7636054825894
40800,8.85824460364875,-2109.4464290009178,-2100.588184397269
40900,0.16491895975556603,-2100.9591972068697,-2100.794278247114
41000,2.190266745911238,-2122.7978670603716,-2120.6076003144603
41100,-2.871938872592431,-2116.8691854754884,-2119.741124348081
41200,-2.198461484837216,-2109.7235936197394,-2111.9220551045764
41300,3.209485502413874,-2117.741954250698,-2114.5324687482844
41400,1.161672799365883,-2116.7395046949255,-2115.5778318955595
41500,-5.028182157073987,-2126.7086807694313,-2131.736862926505
41600,-4.926254473944134,-2122.095469724238,-2127.021724198182
41700,2.690937942151837,-2138.76574184948,-2136.0748039073283
41800,6.706878216058759,-2141.9525821846555,-2135.245703968597
41900,6.902560018000446,-2147.422373453174,-2140.5198134351735
42000,-1.0450436102454679,-2148.861251406488,-2149.9062950167336
42100,1.3139756438415668,-2145.8104159710692,-2144.4964403272274
42200,2.3976421146148867,-2142.444682686064,-2140.047040571449
42300,1.2924171661790091,-2142.787663825445,-2141.4952466592663
42400,-5.67177122969491,-2132.4234501133374,-2138.0952213430323
42500,-5.4459044268071155,-2129.7535620000726,-2135.1994664268796
42600,-5.505567154860274,-2140.3032083527523,-2145.8087755076126
42700,-8.391985366759664,-2152.458204048905,-2160.8501894156648
42800,-9.128594282293342,-2142.142467567498,-2151.2710618497913
42900,-6.237000582655838,-2138.74337262012,-2144.9803732027763
43000,-3.610830896521372,-2147.5823604503043,-2151.1931913468256
43100,-4.305508986152067,-2158.108185126935,-2162.4136941130873
43200,6.857816463821551,-2137.9567652366422,-2131.0989487728207
43300,10.270361136078035,-2136.36927037774,-2126.098909241662
43400,12.593465191240744,-2148.3516824942176,-2135.758217302977
43500,11.933681927963507,-2144.101539158774,-2132.1678572308106
43600,12.228341255256991,-2143.9288332229385,-2131.7004919676815
43700,14.140921533833115,-2146.8480284654906,-2132.7071069316576
43800,18.96305569694175,-2134.8113088584487,-2115.848253161507
43900,21.29079723336755,-2138.064823039526,-2116.7740258061585
44000,23.09637649680599,-2134.960416036115,-2111.864039539309
44100,20.859133773256147,-2133.089081166411,-2112.229947393155
44200,-1.3857198838682478,-2118.9749506224225,-2120.3606705062907
44300,-1.6888235249560777,-2117.193725834789,-2118.882549359745
44400,2.889974526460137,-2131.1942832400314,-2128.304308713571
44500,4.819508496489535,-2131.453266302208,-2126.6337578057182
44600,1.4877586756735433,-2129.7934267507085,-2128.305668075035
44700,-7.595341179450837,-2122.307122011578,-2129.902463191029
44800,-3.320603290195826,-2122.061364903962,-2125.3819681941577
44900,-12.51243061432744,-2102.494638023723,-2115.0070686380504
45000,-8.658919579149183,-2098.2030069512602,-2106.8619265304096
45100,-5.76324444470694,-2113.9453659852793,-2119.708610429986
45200,-8.551957281359465,-2097.070006438052,-2105.6219637194117
45300,-11.465447774640033,-2097.3715029619866,-2108.8369507366265
