step_n,E_lj,E_elec,E_total
24200,-2.597548925179939 kJ mol^-1,-1929.9718988123345 kJ mol^-1,-1932.5694477375146 kJ mol^-1
24300,-2.543134548655078 kJ mol^-1,-1921.6079244085222 kJ mol^-1,-1924.1510589571774 kJ mol^-1
24400,-4.611421825129044 kJ mol^-1,-1913.862358896209 kJ mol^-1,-1918.473780721338 kJ mol^-1
24500,4.254657386777473 kJ mol^-1,-1912.5235279541712 kJ mol^-1,-1908.2688705673936 kJ mol^-1
24600,-0.2915728979244241 kJ mol^-1,-1900.8653743400323 kJ mol^-1,-1901.1569472379567 kJ mol^-1
24700,-0.1132956057662515 kJ mol^-1,-1906.3861193898663 kJ mol^-1,-1906.4994149956326 kJ mol^-1
24800,-0.6119309100518872 kJ mol^-1,-1907.2746375960194 kJ mol^-1,-1907.8865685060712 kJ mol^-1
24900,-0.3698650369842287 kJ mol^-1,-1912.4585763425255 kJ mol^-1,-1912.8284413795097 kJ mol^-1
25000,-0.1458769039848916 kJ mol^-1,-1907.6138732978843 kJ mol^-1,-1907.759750201869 kJ mol^-1
25100,0.10696072952107545 kJ mol^-1,-1895.1975893441238 kJ mol^-1,-1895.0906286146028 kJ mol^-1
25200,-0.24872083849951843 kJ mol^-1,-1885.0115850850023 kJ mol^-1,-1885.2603059235018 kJ mol^-1
25300,2.641941451608187 kJ mol^-1,-1894.0898652060541 kJ mol^-1,-1891.447923754446 kJ mol^-1
25400,-2.657648916356014 kJ mol^-1,-1875.0258136828397 kJ mol^-1,-1877.6834625991958 kJ mol^-1
25500,-0.13137411550982395 kJ mol^-1,-1876.3356994949015 kJ mol^-1,-1876.4670736104113 kJ mol^-1
25600,0.5460405122270308 kJ mol^-1,-1864.423580355511 kJ mol^-1,-1863.8775398432838 kJ mol^-1
25700,-1.3305311729614575 kJ mol^-1,-1876.7872049056757 kJ mol^-1,-1878.117736078637 kJ mol^-1
25800,3.3560887664482912 kJ mol^-1,-1874.9209448696436 kJ mol^-1,-1871.5648561031953 kJ mol^-1
25900,2.715211075988274 kJ mol^-1,-1891.777960156287 kJ mol^-1,-1889.0627490802988 kJ mol^-1
26000,1.9005416371560313 kJ mol^-1,-1894.229929680775 kJ mol^-1,-1892.329388043619 kJ mol^-1
26100,1.864260563129584 kJ mol^-1,-1886.9151900511667 kJ mol^-1,-1885.0509294880371 kJ mol^-1
26200,2.970267563191908 kJ mol^-1,-1890.06236751901 kJ mol^-1,-1887.092099955818 kJ mol^-1
26300,1.6210582885585612 kJ mol^-1,-1899.4888461166213 kJ mol^-1,-1897.8677878280628 kJ mol^-1
26400,-1.333723249769057 kJ mol^-1,-1906.2281980452806 kJ mol^-1,-1907.5619212950496 kJ mol^-1
26500,-7.5734972495193995 kJ mol^-1,-1920.9047254679208 kJ mol^-1,-1928.4782227174403 kJ mol^-1
26600,-1.8975032725988898 kJ mol^-1,-1914.213648366172 kJ mol^-1,-1916.111151638771 kJ mol^-1
26700,-1.1664104582464327 kJ mol^-1,-1909.6107070996168 kJ mol^-1,-1910.7771175578632 kJ mol^-1
26800,-1.0766477861236352 kJ mol^-1,-1913.9295738897615 kJ mol^-1,-1915.0062216758852 kJ mol^-1
26900,-6.6606869800313575 kJ mol^-1,-1909.2952846144876 kJ mol^-1,-1915.955971594519 kJ mol^-1
27000,-5.920848147555375 kJ mol^-1,-1902.564794795192 kJ mol^-1,-1908.4856429427473 kJ mol^-1
27100,-8.347060960295126 kJ mol^-1,-1908.7667970539032 kJ mol^-1,-1917.1138580141983 kJ mol^-1
27200,-0.9505616359803062 kJ mol^-1,-1907.292136886682 kJ mol^-1,-1908.2426985226623 kJ mol^-1
27300,-7.537805562978037 kJ mol^-1,-1877.3121845661863 kJ mol^-1,-1884.8499901291643 kJ mol^-1
27400,-6.106826723173153 kJ mol^-1,-1872.4755308348608 kJ mol^-1,-1878.582357558034 kJ mol^-1
27500,2.6040029799442403 kJ mol^-1,-1879.7574259874411 kJ mol^-1,-1877.153423007497 kJ mol^-1
27600,0.30301061779527727 kJ mol^-1,-1884.7438198123436 kJ mol^-1,-1884.4408091945484 kJ mol^-1
27700,-0.42572583256305674 kJ mol^-1,-1883.2421216498997 kJ mol^-1,-1883.6678474824628 kJ mol^-1
27800,0.20364019812858614 kJ mol^-1,-1901.7418997183142 kJ mol^-1,-1901.5382595201856 kJ mol^-1
27900,-5.935861420461062 kJ mol^-1,-1910.6700291043303 kJ mol^-1,-1916.6058905247914 kJ mol^-1
28000,-6.127785697013119 kJ mol^-1,-1910.4049032004527 kJ mol^-1,-1916.532688897466 kJ mol^-1
28100,9.255350352334581 kJ mol^-1,-1920.192473947334 kJ mol^-1,-1910.9371235949995 kJ mol^-1
28200,4.750229514190372 kJ mol^-1,-1914.7386961598068 kJ mol^-1,-1909.9884666456164 kJ mol^-1
28300,5.898175743311161 kJ mol^-1,-1911.7686978664249 kJ mol^-1,-1905.8705221231137 kJ mol^-1
28400,6.889954871556821 kJ mol^-1,-1932.043348558732 kJ mol^-1,-1925.1533936871754 kJ mol^-1
28500,9.00010405794976 kJ mol^-1,-1943.9444325515335 kJ mol^-1,-1934.9443284935837 kJ mol^-1
28600,9.601526538973618 kJ mol^-1,-1934.5855409751512 kJ mol^-1,-1924.9840144361776 kJ mol^-1
28700,11.675895988643306 kJ mol^-1,-1933.3558780510152 kJ mol^-1,-1921.679982062372 kJ mol^-1
28800,10.07038040178695 kJ mol^-1,-1936.8433266612406 kJ mol^-1,-1926.7729462594536 kJ mol^-1
28900,17.832169246181298 kJ mol^-1,-1960.3580571135005 kJ mol^-1,-1942.5258878673192 kJ mol^-1
29000,10.183984577730604 kJ mol^-1,-1942.332223725761 kJ mol^-1,-1932.1482391480304 kJ mol^-1
29100,8.027163716934254 kJ mol^-1,-1934.4651689179734 kJ mol^-1,-1926.4380052010392 kJ mol^-1
29200,8.077867875657859 kJ mol^-1,-1933.7032380644384 kJ mol^-1,-1925.6253701887806 kJ mol^-1
29300,8.324578612505995 kJ mol^-1,-1936.733753481948 kJ mol^-1,-1928.409174869442 kJ mol^-1
29400,6.776041432767856 kJ mol^-1,-1932.3286895796039 kJ mol^-1,-1925.552648146836 kJ mol^-1
29500,6.3833559335254755 kJ mol^-1,-1928.3846173702432 kJ mol^-1,-1922.0012614367176 kJ mol^-1
29600,8.1520806381574 kJ mol^-1,-1931.528783978496 kJ mol^-1,-1923.3767033403385 kJ mol^-1
29700,7.660610878122124 kJ mol^-1,-1922.8063031332822 kJ mol^-1,-1915.1456922551602 kJ mol^-1
29800,9.539702499257924 kJ mol^-1,-1934.6013126500545 kJ mol^-1,-1925.0616101507967 kJ mol^-1
29900,10.845213859699294 kJ mol^-1,-1936.5861888063143 kJ mol^-1,-1925.740974946615 kJ mol^-1
30000,7.198484877087418 kJ mol^-1,-1937.2140727652043 kJ mol^-1,-1930.015587888117 kJ mol^-1
30100,11.641840825451485 kJ mol^-1,-1929.613794371146 kJ mol^-1,-1917.9719535456945 kJ mol^-1
30200,9.693476725993941 kJ mol^-1,-1931.5771400202814 kJ mol^-1,-1921.8836632942875 kJ mol^-1
30300,4.690161938382794 kJ mol^-1,-1928.6807654073916 kJ mol^-1,-1923.9906034690089 kJ mol^-1
30400,3.5766715957812574 kJ mol^-1,-1932.5221579816061 kJ mol^-1,-1928.9454863858248 kJ mol^-1
30500,2.9122965185531764 kJ mol^-1,-1953.991296095114 kJ mol^-1,-1951.0789995765608 kJ mol^-1
30600,-0.5423573776421844 kJ mol^-1,-1966.1841123669674 kJ mol^-1,-1966.7264697446096 kJ mol^-1
30700,-1.1465152897916289 kJ mol^-1,-1960.58604095434 kJ mol^-1,-1961.7325562441315 kJ mol^-1
30800,-3.492510211135263 kJ mol^-1,-1962.3167244652075 kJ mol^-1,-1965.8092346763428 kJ mol^-1
30900,-3.8475661883047927 kJ mol^-1,-1952.1509048854318 kJ mol^-1,-1955.9984710737367 kJ mol^-1
31000,3.0159158751054624 kJ mol^-1,-1962.9930263597444 kJ mol^-1,-1959.9771104846388 kJ mol^-1
31100,-1.2113908439391279 kJ mol^-1,-1966.1423006580687 kJ mol^-1,-1967.353691502008 kJ mol^-1
31200,-2.0534314894050647 kJ mol^-1,-1975.1205950445162 kJ mol^-1,-1977.1740265339213 kJ mol^-1
31300,0.718875007343739 kJ mol^-1,-1988.679497889837 kJ mol^-1,-1987.9606228824932 kJ mol^-1
31400,-0.9031126497533135 kJ mol^-1,-1983.5334645651442 kJ mol^-1,-1984.4365772148974 kJ mol^-1
31500,3.1653019213733273 kJ mol^-1,-1990.420877548173 kJ mol^-1,-1987.2555756267996 kJ mol^-1
31600,4.933522709727499 kJ mol^-1,-1970.2533460766774 kJ mol^-1,-1965.31982336695 kJ mol^-1
31700,8.723575605566609 kJ mol^-1,-1959.261791201154 kJ mol^-1,-1950.5382155955874 kJ mol^-1
31800,9.0643639745762 kJ mol^-1,-1952.008346305926 kJ mol^-1,-1942.9439823313496 kJ mol^-1
31900,9.113226682624516 kJ mol^-1,-1959.2626112174762 kJ mol^-1,-1950.1493845348516 kJ mol^-1
32000,12.018884063776234 kJ mol^-1,-1962.4294522584075 kJ mol^-1,-1950.4105681946312 kJ mol^-1
32100,15.77456634085518 kJ mol^-1,-1966.7375155927853 kJ mol^-1,-1950.96294925193 kJ mol^-1
32200,9.742364704533122 kJ mol^-1,-1980.9011790995453 kJ mol^-1,-1971.158814395012 kJ mol^-1
32300,1.2152139374677524 kJ mol^-1,-1972.2611473452996 kJ mol^-1,-1971.0459334078319 kJ mol^-1
32400,2.301842806535812 kJ mol^-1,-1968.8929420519155 kJ mol^-1,-1966.5910992453796 kJ mol^-1
32500,5.136525992280131 kJ mol^-1,-1969.4218051168396 kJ mol^-1,-1964.2852791245593 kJ mol^-1
32600,10.17943271996206 kJ mol^-1,-1987.4139799095835 kJ mol^-1,-1977.2345471896215 kJ mol^-1
32700,10.059354761597671 kJ mol^-1,-1991.7157686571793 kJ mol^-1,-1981.6564138955816 kJ mol^-1
32800,18.172000355830527 kJ mol^-1,-2007.28561091126 kJ mol^-1,-1989.1136105554294 kJ mol^-1
32900,17.431199283691267 kJ mol^-1,-2003.6100648293902 kJ mol^-1,-1986.178865545699 kJ mol^-1
33000,15.393967760319352 kJ mol^-1,-1995.244655970735 kJ mol^-1,-1979.8506882104157 kJ mol^-1
33100,13.416289417647915 kJ mol^-1,-2002.2768455182265 kJ mol^-1,-1988.8605561005786 kJ mol^-1
33200,11.671115865046 kJ mol^-1,-1991.508732536978 kJ mol^-1,-1979.837616671932 kJ mol^-1
33300,15.885533261760841 kJ mol^-1,-2007.3012525157383 kJ mol^-1,-1991.4157192539774 kJ mol^-1
33400,8.955169826511947 kJ mol^-1,-2009.9119224217993 kJ mol^-1,-2000.9567525952873 kJ mol^-1
33500,9.272481664915937 kJ mol^-1,-2005.1238511856182 kJ mol^-1,-1995.8513695207023 kJ mol^-1
33600,6.476895818232221 kJ mol^-1,-2004.6614000596526 kJ mol^-1,-1998.1845042414204 kJ mol^-1
33700,7.351130850531968 kJ mol^-1,-2000.0299454073333 kJ mol^-1,-1992.6788145568014 kJ mol^-1
33800,16.74588595123001 kJ mol^-1,-2010.3667370446383 kJ mol^-1,-1993.6208510934082 kJ mol^-1
33900,14.04797852352645 kJ mol^-1,-1996.3562541623423 kJ mol^-1,-1982.308275638816 kJ mol^-1
34000,12.783091384144317 kJ mol^-1,-1985.366472795863 kJ mol^-1,-1972.5833814117186 kJ mol^-1
34100,14.155744681857541 kJ mol^-1,-1995.0966586037848 kJ mol^-1,-1980.9409139219272 kJ mol^-1
34200,12.645156293860481 kJ mol^-1,-1986.7937891111292 kJ mol^-1,-1974.1486328172687 kJ mol^-1
34300,10.262482013219623 kJ mol^-1,-1977.13175389014 kJ mol^-1,-1966.8692718769205 kJ mol^-1
34400,11.258642206254127 kJ mol^-1,-1979.1519156652978 kJ mol^-1,-1967.8932734590437 kJ mol^-1
34500,7.982489221865227 kJ mol^-1,-1961.6899440473424 kJ mol^-1,-1953.707454825477 kJ mol^-1
34600,8.17157670996989 kJ mol^-1,-1959.2270651516358 kJ mol^-1,-1951.0554884416658 kJ mol^-1
34700,3.5108210631875614 kJ mol^-1,-1948.6153689936548 kJ mol^-1,-1945.1045479304673 kJ mol^-1
34800,2.4255478139084414 kJ mol^-1,-1939.9161686144798 kJ mol^-1,-1937.4906208005714 kJ mol^-1
34900,3.884462474314944 kJ mol^-1,-1935.8234545146058 kJ mol^-1,-1931.938992040291 kJ mol^-1
35000,5.387845850475375 kJ mol^-1,-1940.9383350597902 kJ mol^-1,-1935.550489209315 kJ mol^-1
35100,8.128027130107967 kJ mol^-1,-1946.9466588734772 kJ mol^-1,-1938.8186317433692 kJ mol^-1
35200,11.953132616385474 kJ mol^-1,-1951.278260358813 kJ mol^-1,-1939.3251277424274 kJ mol^-1
35300,13.554102436704792 kJ mol^-1,-1942.8793128560342 kJ mol^-1,-1929.3252104193293 kJ mol^-1
35400,13.570373351011943 kJ mol^-1,-1948.6756131225413 kJ mol^-1,-1935.1052397715293 kJ mol^-1
35500,12.900383012482054 kJ mol^-1,-1947.0401522486154 kJ mol^-1,-1934.1397692361334 kJ mol^-1
35600,12.021861857495315 kJ mol^-1,-1945.5678205243557 kJ mol^-1,-1933.5459586668603 kJ mol^-1
35700,14.465112507236547 kJ mol^-1,-1961.0482353292539 kJ mol^-1,-1946.5831228220172 kJ mol^-1
35800,16.94755645662914 kJ mol^-1,-1968.8144448524722 kJ mol^-1,-1951.866888395843 kJ mol^-1
35900,18.149120799554264 kJ mol^-1,-1962.54555966891 kJ mol^-1,-1944.3964388693557 kJ mol^-1
36000,17.72442192016722 kJ mol^-1,-1968.6512617230471 kJ mol^-1,-1950.9268398028798 kJ mol^-1
36100,18.777726574414107 kJ mol^-1,-1974.6765747497304 kJ mol^-1,-1955.8988481753163 kJ mol^-1
36200,16.085695955431458 kJ mol^-1,-1962.9117062636285 kJ mol^-1,-1946.826010308197 kJ mol^-1
36300,29.855346252650918 kJ mol^-1,-1968.5458703350769 kJ mol^-1,-1938.690524082426 kJ mol^-1
36400,27.353485553591632 kJ mol^-1,-1960.908475636565 kJ mol^-1,-1933.5549900829735 kJ mol^-1
36500,27.943065579974252 kJ mol^-1,-1973.0147502953425 kJ mol^-1,-1945.0716847153683 kJ mol^-1
36600,29.895166291155192 kJ mol^-1,-1960.0659747415486 kJ mol^-1,-1930.1708084503935 kJ mol^-1
36700,31.6203253849049 kJ mol^-1,-1952.3911790113555 kJ mol^-1,-1920.7708536264506 kJ mol^-1
36800,30.02737456859488 kJ mol^-1,-1960.972166880171 kJ mol^-1,-1930.944792311576 kJ mol^-1
36900,31.12029151275686 kJ mol^-1,-1976.380543822118 kJ mol^-1,-1945.260252309361 kJ mol^-1
37000,37.49019864647579 kJ mol^-1,-1968.943212857835 kJ mol^-1,-1931.4530142113592 kJ mol^-1
37100,25.70582016565305 kJ mol^-1,-1958.2702944225769 kJ mol^-1,-1932.5644742569239 kJ mol^-1
37200,20.027141793692135 kJ mol^-1,-1954.0473006197697 kJ mol^-1,-1934.0201588260775 kJ mol^-1
37300,15.234099073774441 kJ mol^-1,-1946.3856237235775 kJ mol^-1,-1931.1515246498032 kJ mol^-1
37400,21.11641112885972 kJ mol^-1,-1955.122529205771 kJ mol^-1,-1934.0061180769112 kJ mol^-1
37500,19.600384194632102 kJ mol^-1,-1950.2394915861687 kJ mol^-1,-1930.6391073915365 kJ mol^-1
37600,20.20538991075046 kJ mol^-1,-1951.5353605357104 kJ mol^-1,-1931.32997062496 kJ mol^-1
37700,29.54612855706147 kJ mol^-1,-1965.433457558125 kJ mol^-1,-1935.8873290010636 kJ mol^-1
37800,35.52379181415058 kJ mol^-1,-1953.89289021298 kJ mol^-1,-1918.3690983988295 kJ mol^-1
37900,31.204610455455683 kJ mol^-1,-1964.1057276759004 kJ mol^-1,-1932.9011172204448 kJ mol^-1
38000,36.21225216017936 kJ mol^-1,-1957.3804383344295 kJ mol^-1,-1921.1681861742502 kJ mol^-1
38100,32.96389628405942 kJ mol^-1,-1966.0791606568916 kJ mol^-1,-1933.1152643728321 kJ mol^-1
38200,32.97574901467306 kJ mol^-1,-1979.5308110347432 kJ mol^-1,-1946.5550620200702 kJ mol^-1
38300,27.454925839320023 kJ mol^-1,-1989.3980833434357 kJ mol^-1,-1961.9431575041158 kJ mol^-1
38400,24.646881871370283 kJ mol^-1,-1982.088250288432 kJ mol^-1,-1957.4413684170618 kJ mol^-1
38500,30.35038703862388 kJ mol^-1,-1974.0987860361247 kJ mol^-1,-1943.7483989975008 kJ mol^-1
38600,35.6707780194955 kJ mol^-1,-1977.3968223989714 kJ mol^-1,-1941.726044379476 kJ mol^-1
38700,36.342508702678884 kJ mol^-1,-1994.904736725528 kJ mol^-1,-1958.562228022849 kJ mol^-1
38800,28.866509948372805 kJ mol^-1,-1991.0632343496948 kJ mol^-1,-1962.196724401322 kJ mol^-1
38900,24.880528750782208 kJ mol^-1,-1991.3726189170384 kJ mol^-1,-1966.4920901662563 kJ mol^-1
39000,32.96490136155258 kJ mol^-1,-1994.100562117068 kJ mol^-1,-1961.1356607555153 kJ mol^-1
39100,32.45829295283494 kJ mol^-1,-1989.2908405160065 kJ mol^-1,-1956.8325475631716 kJ mol^-1
39200,26.372676771104054 kJ mol^-1,-1990.0540843759843 kJ mol^-1,-1963.6814076048802 kJ mol^-1
39300,30.13193120614741 kJ mol^-1,-1994.092596282857 kJ mol^-1,-1963.9606650767096 kJ mol^-1
39400,26.138091916702813 kJ mol^-1,-1988.9579859432693 kJ mol^-1,-1962.8198940265665 kJ mol^-1
39500,24.300175261725737 kJ mol^-1,-1990.9183227366464 kJ mol^-1,-1966.6181474749205 kJ mol^-1
39600,23.333923551223705 kJ mol^-1,-1989.6028007541734 kJ mol^-1,-1966.2688772029496 kJ mol^-1
39700,26.292102758176053 kJ mol^-1,-1985.0593096187135 kJ mol^-1,-1958.7672068605375 kJ mol^-1
39800,19.948966498083355 kJ mol^-1,-1985.2023423318547 kJ mol^-1,-1965.2533758337713 kJ mol^-1
39900,21.19582504700494 kJ mol^-1,-1994.2346527614845 kJ mol^-1,-1973.0388277144796 kJ mol^-1
40000,18.80889858128194 kJ mol^-1,-1994.2906473634712 kJ mol^-1,-1975.4817487821892 kJ mol^-1
40100,18.388341914424664 kJ mol^-1,-1985.691405400222 kJ mol^-1,-1967.3030634857973 kJ mol^-1
40200,17.334907861037017 kJ mol^-1,-1983.553400551038 kJ mol^-1,-1966.218492690001 kJ mol^-1
40300,4.6988603529632 kJ mol^-1,-1974.308530011731 kJ mol^-1,-1969.6096696587676 kJ mol^-1
40400,13.932756698219594 kJ mol^-1,-1980.5676442013826 kJ mol^-1,-1966.6348875031629 kJ mol^-1
40500,9.81074757929236 kJ mol^-1,-1980.274099086522 kJ mol^-1,-1970.4633515072296 kJ mol^-1
40600,9.932947736976969 kJ mol^-1,-1977.8260987338651 kJ mol^-1,-1967.8931509968882 kJ mol^-1
40700,5.725116577648525 kJ mol^-1,-1983.1339098001054 kJ mol^-1,-1977.4087932224568 kJ mol^-1
40800,-0.8556375061857411 kJ mol^-1,-1970.9742016168427 kJ mol^-1,-1971.8298391230285 kJ mol^-1
40900,0.6390400199252493 kJ mol^-1,-1979.0382824007659 kJ mol^-1,-1978.3992423808406 kJ mol^-1
41000,-1.074793012350232 kJ mol^-1,-1968.934975353005 kJ mol^-1,-1970.0097683653553 kJ mol^-1
41100,-2.514617326354884 kJ mol^-1,-1978.56458991527 kJ mol^-1,-1981.079207241625 kJ mol^-1
41200,-1.502567828340254 kJ mol^-1,-1968.870368587236 kJ mol^-1,-1970.3729364155763 kJ mol^-1
41300,-2.6795157076094958 kJ mol^-1,-1969.1392625780884 kJ mol^-1,-1971.8187782856978 kJ mol^-1
41400,-8.870292662824419 kJ mol^-1,-1980.624008028337 kJ mol^-1,-1989.4943006911612 kJ mol^-1
41500,-9.83059142988038 kJ mol^-1,-1976.0970109821592 kJ mol^-1,-1985.9276024120395 kJ mol^-1
41600,-9.118831274964972 kJ mol^-1,-1952.216344283752 kJ mol^-1,-1961.335175558717 kJ mol^-1
41700,-6.219384837873336 kJ mol^-1,-1952.9600765920786 kJ mol^-1,-1959.179461429952 kJ mol^-1
41800,-2.9611700172156334 kJ mol^-1,-1952.818207172729 kJ mol^-1,-1955.7793771899446 kJ mol^-1
41900,1.4802614833370447 kJ mol^-1,-1953.6073168134442 kJ mol^-1,-1952.1270553301072 kJ mol^-1
42000,-1.8335224879576146 kJ mol^-1,-1959.9055310131284 kJ mol^-1,-1961.7390535010861 kJ mol^-1
42100,2.7992566880562597 kJ mol^-1,-1976.9865653847596 kJ mol^-1,-1974.1873086967034 kJ mol^-1
42200,6.135436527283858 kJ mol^-1,-1978.33361296163 kJ mol^-1,-1972.1981764343461 kJ mol^-1
42300,3.5276296632532396 kJ mol^-1,-1991.8203340395025 kJ mol^-1,-1988.2927043762493 kJ mol^-1
42400,3.551758751340686 kJ mol^-1,-2001.8960412225958 kJ mol^-1,-1998.3442824712552 kJ mol^-1
42500,5.7031296749595874 kJ mol^-1,-2014.3438188535963 kJ mol^-1,-2008.6406891786366 kJ mol^-1
42600,8.542175586558416 kJ mol^-1,-2026.8577064638655 kJ mol^-1,-2018.315530877307 kJ mol^-1
42700,4.413926585152299 kJ mol^-1,-2021.7338073667652 kJ mol^-1,-2017.319880781613 kJ mol^-1
42800,4.1449947251979795 kJ mol^-1,-2012.6936609407633 kJ mol^-1,-2008.5486662155654 kJ mol^-1
42900,3.9503935537861197 kJ mol^-1,-2014.6696952339544 kJ mol^-1,-2010.7193016801682 kJ mol^-1
43000,4.443355683172344 kJ mol^-1,-2009.4210756906914 kJ mol^-1,-2004.977720007519 kJ mol^-1
43100,-3.2344272549548103 kJ mol^-1,-1990.315169721142 kJ mol^-1,-1993.5495969760968 kJ mol^-1
43200,4.7329051921729794 kJ mol^-1,-2007.0306625791327 kJ mol^-1,-2002.2977573869598 kJ mol^-1
43300,-3.840808195569386 kJ mol^-1,-1997.3248424026087 kJ mol^-1,-2001.1656505981782 kJ mol^-1
43400,-4.398874866202438 kJ mol^-1,-2011.3475737230178 kJ mol^-1,-2015.7464485892203 kJ mol^-1
43500,-3.7985611918213817 kJ mol^-1,-2019.510782069488 kJ mol^-1,-2023.3093432613093 kJ mol^-1
43600,0.6629858900774138 kJ mol^-1,-2012.858785687681 kJ mol^-1,-2012.1957997976035 kJ mol^-1
43700,-1.2947557219530499 kJ mol^-1,-2019.4574170191966 kJ mol^-1,-2020.7521727411497 kJ mol^-1
43800,-0.8803148717449013 kJ mol^-1,-2007.8878732435635 kJ mol^-1,-2008.7681881153085 kJ mol^-1
43900,-2.863575799127247 kJ mol^-1,-2021.6117785719573 kJ mol^-1,-2024.4753543710844 kJ mol^-1
44000,-5.295719417053717 kJ mol^-1,-2034.9029571624126 kJ mol^-1,-2040.1986765794663 kJ mol^-1
44100,7.6257387338741065 kJ mol^-1,-2054.958614781203 kJ mol^-1,-2047.3328760473287 kJ mol^-1
44200,11.603612500556734 kJ mol^-1,-2052.0873420365438 kJ mol^-1,-2040.483729535987 kJ mol^-1
44300,10.116504847479689 kJ mol^-1,-2055.1898793512905 kJ mol^-1,-2045.0733745038108 kJ mol^-1
44400,6.665308152566144 kJ mol^-1,-2048.070300928377 kJ mol^-1,-2041.4049927758108 kJ mol^-1
44500,4.810501495485928 kJ mol^-1,-2026.6917607577168 kJ mol^-1,-2021.881259262231 kJ mol^-1
44600,2.8746749980471127 kJ mol^-1,-2019.1854026162775 kJ mol^-1,-2016.3107276182304 kJ mol^-1
44700,2.702398635467177 kJ mol^-1,-2028.0982139174193 kJ mol^-1,-2025.395815281952 kJ mol^-1
44800,2.544953232597727 kJ mol^-1,-2023.2432258170047 kJ mol^-1,-2020.698272584407 kJ mol^-1
44900,4.806418333343145 kJ mol^-1,-2041.5526794005461 kJ mol^-1,-2036.746261067203 kJ mol^-1
45000,3.249833537931241 kJ mol^-1,-2043.9776622684149 kJ mol^-1,-2040.7278287304837 kJ mol^-1
45100,14.702041742762601 kJ mol^-1,-2062.063240610714 kJ mol^-1,-2047.3611988679513 kJ mol^-1
45200,17.3342324719257 kJ mol^-1,-2067.285374103903 kJ mol^-1,-2049.9511416319774 kJ mol^-1
45300,18.75794860173464 kJ mol^-1,-2072.5471030973185 kJ mol^-1,-2053.7891544955837 kJ mol^-1
45400,21.749767125976827 kJ mol^-1,-2077.526466123268 kJ mol^-1,-2055.7766989972915 kJ mol^-1
45500,14.984549215208203 kJ mol^-1,-2051.708265304989 kJ mol^-1,-2036.7237160897805 kJ mol^-1
45600,18.037189124337548 kJ mol^-1,-2044.7293943463378 kJ mol^-1,-2026.6922052220002 kJ mol^-1
45700,11.946980112268948 kJ mol^-1,-2047.8835762569477 kJ mol^-1,-2035.9365961446788 kJ mol^-1
45800,10.940341884747045 kJ mol^-1,-2049.179375681019 kJ mol^-1,-2038.2390337962718 kJ mol^-1
45900,15.394577519009315 kJ mol^-1,-2050.2506997862893 kJ mol^-1,-2034.85612226728 kJ mol^-1
46000,15.370791076480435 kJ mol^-1,-2045.2575737981267 kJ mol^-1,-2029.8867827216463 kJ mol^-1
46100,11.577460439535844 kJ mol^-1,-2038.671576577919 kJ mol^-1,-2027.0941161383832 kJ mol^-1
46200,14.381492112950276 kJ mol^-1,-2037.427536511939 kJ mol^-1,-2023.0460443989887 kJ mol^-1
46300,13.98477605598635 kJ mol^-1,-2025.1562275826643 kJ mol^-1,-2011.1714515266779 kJ mol^-1
46400,6.800185105242371 kJ mol^-1,-1995.2838958243929 kJ mol^-1,-1988.4837107191504 kJ mol^-1
46500,4.098758236253258 kJ mol^-1,-2005.0656093226148 kJ mol^-1,-2000.9668510863617 kJ mol^-1
46600,-2.49290722978411 kJ mol^-1,-2007.7258824062433 kJ mol^-1,-2010.2187896360274 kJ mol^-1
46700,-1.3566776395774152 kJ mol^-1,-2005.5066407999836 kJ mol^-1,-2006.863318439561 kJ mol^-1
46800,-6.314843526004316 kJ mol^-1,-1987.609008716836 kJ mol^-1,-1993.9238522428402 kJ mol^-1
46900,-8.637069917373022 kJ mol^-1,-1977.8878945071513 kJ mol^-1,-1986.5249644245243 kJ mol^-1
47000,-9.75610777266882 kJ mol^-1,-1978.1311714132728 kJ mol^-1,-1987.8872791859417 kJ mol^-1
47100,-4.086711995970661 kJ mol^-1,-1992.972852811905 kJ mol^-1,-1997.0595648078759 kJ mol^-1
47200,-2.6618051094501616 kJ mol^-1,-1999.3329542621284 kJ mol^-1,-2001.9947593715785 kJ mol^-1
47300,-4.304528442056188 kJ mol^-1,-1986.4419228647987 kJ mol^-1,-1990.7464513068549 kJ mol^-1
47400,-1.6842600559926066 kJ mol^-1,-1986.458496095598 kJ mol^-1,-1988.1427561515907 kJ mol^-1
47500,-4.835805874944093 kJ mol^-1,-1976.3239239910038 kJ mol^-1,-1981.1597298659478 kJ mol^-1
47600,-0.18616700094025163 kJ mol^-1,-1960.6133103672805 kJ mol^-1,-1960.7994773682208 kJ mol^-1
47700,1.3056141530459808 kJ mol^-1,-1971.8444606537973 kJ mol^-1,-1970.5388465007513 kJ mol^-1
47800,1.3358857806120206 kJ mol^-1,-1969.8906731590923 kJ mol^-1,-1968.5547873784803 kJ mol^-1
47900,0.21289828899246505 kJ mol^-1,-1951.501869833707 kJ mol^-1,-1951.2889715447145 kJ mol^-1
48000,0.9417757942657623 kJ mol^-1,-1952.9604192192742 kJ mol^-1,-1952.0186434250083 kJ mol^-1
